time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-15T19:09:39.305Z,58.254,-155.047,2.2,1.3,ml,,,,0.46,ak,ak0237mukuy9,2023-06-16T01:55:36.990Z,"83 km NNW of Karluk, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-06-15T19:07:34.356Z,-34.5191,-71.8909,39.054,5.2,mb,107,71,0.678,1,us,us7000k8rm,2023-06-18T05:41:33.568Z,"49 km WNW of Santa Cruz, Chile",earthquake,1.91,6.98,0.082,49,reviewed,us,us
2023-06-15T19:03:36.975Z,-12.6,166.9839,212.417,4.5,mb,73,110,7.588,0.59,us,us7000k8rn,2023-06-16T14:47:20.040Z,"154 km NNW of Sola, Vanuatu",earthquake,11.74,7.501,0.048,127,reviewed,us,us
2023-06-15T19:03:30.950Z,46.0048333333333,-112.464,-2,1.87,ml,13,168,0.06338,0.07,mb,mb90018428,2023-06-15T19:51:31.630Z,"5 km E of Butte, Montana",quarry blast,0.41,31.61,0.124951150607927,15,reviewed,mb,mb
2023-06-15T19:02:29.290Z,38.8086667,-122.7945,2.25,0.43,md,17,50,0.0009383,0.02,nc,nc73901491,2023-06-15T21:09:41.616Z,"5km NW of The Geysers, CA",earthquake,0.24,0.27,0.367,17,reviewed,nc,nc
2023-06-15T18:50:26.500Z,47.35483333333333,-117.86866666666667,-0.67,2.18,ml,7,103,0.1528,0.32,uw,uw61933481,2023-06-16T11:17:12.373Z,"10 km NE of Sprague, Washington",explosion,0.85,31.61,0.10823899868797948,2,reviewed,uw,uw
2023-06-15T18:47:30.304Z,61.6994,-150.2805,54.9,1.7,ml,,,,0.57,ak,ak0237mu7juu,2023-06-15T18:49:05.769Z,"Southern Alaska",earthquake,,2.1,,,automatic,ak,ak
2023-06-15T18:42:09.182Z,61.4261,-150.078,22.3,2,ml,,,,0.59,ak,ak0237mu6fna,2023-06-15T18:43:43.450Z,"9 km NW of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-15T18:39:30.320Z,33.487,-116.438,13.65,0.86,ml,19,76,0.03773,0.11,ci,ci40486792,2023-06-15T21:28:20.542Z,"23km SSW of La Quinta, CA",earthquake,0.24,0.63,0.097,15,reviewed,ci,ci
2023-06-15T18:38:03.360Z,38.7799988,-122.7573318,1,1.14,md,16,64,0.01136,0.03,nc,nc73901486,2023-06-15T20:05:20.137Z,"0km NNW of The Geysers, CA",earthquake,0.26,0.5,0.14,17,automatic,nc,nc
2023-06-15T18:25:12.200Z,38.8193321,-122.8223343,2.34,0.48,md,8,124,0.0104,0.01,nc,nc73901481,2023-06-15T18:26:46.667Z,"7km NW of The Geysers, CA",earthquake,0.44,1.12,0.36,8,automatic,nc,nc
2023-06-15T18:14:46.060Z,33.3718333,-116.9648333,7.94,0.82,ml,25,42,0.05862,0.16,ci,ci40486768,2023-06-15T20:53:07.656Z,"10km W of Palomar Observatory, CA",earthquake,0.26,0.67,0.104,17,reviewed,ci,ci
2023-06-15T18:06:27.791Z,-22.9824,-177.2075,167.404,7.2,mww,85,24,2.59,1.1,us,us7000k8qh,2023-06-17T13:03:02.040Z,"south of the Fiji Islands",earthquake,8.03,4.808,0.059,28,reviewed,us,us
2023-06-15T18:06:10.734Z,58.8329,-152.2775,51.6,2.7,ml,,,,0.34,ak,ak0237mtypzl,2023-06-16T14:57:48.040Z,"Kodiak Island region, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-06-15T18:03:48.590Z,40.2885,-124.4766667,12.94,3.12,ml,34,244,0.1026,0.17,nc,nc73901451,2023-06-16T15:21:31.040Z,"17km WSW of Petrolia, CA",earthquake,0.72,0.37,0.299,36,reviewed,nc,nc
2023-06-15T17:57:42.500Z,18.2288333333333,-66.9945,19.85,2.1,md,4,129,0.2468,0.05,pr,pr71413578,2023-06-16T16:10:02.950Z,"2 km S of Las Marías, Puerto Rico",earthquake,0.4,0.55,0.0337820544955116,3,reviewed,pr,pr
2023-06-15T17:55:42.970Z,37.5426667,-118.8223333,-1.39,1.63,md,18,231,0.04758,0.05,nc,nc73901446,2023-06-16T02:53:13.593Z,"13km W of Toms Place, CA",earthquake,1,0.41,0.17,17,reviewed,nc,nc
2023-06-15T17:53:14.011Z,64.665,-152.4794,0,1.5,ml,,,,0.26,ak,ak0237mtndah,2023-06-15T17:55:23.310Z,"Central Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-15T17:52:48.820Z,38.8206673,-122.8221664,1.91,0.26,md,6,84,0.009831,0.02,nc,nc73901441,2023-06-15T17:54:21.987Z,"8km NW of The Geysers, CA",earthquake,0.46,1.74,0.11,8,automatic,nc,nc
2023-06-15T17:40:19.670Z,38.7953339,-122.7693329,3.83,0.72,md,12,89,0.01468,0.02,nc,nc73901436,2023-06-15T18:38:13.608Z,"2km NNW of The Geysers, CA",earthquake,0.46,0.9,0.37,11,automatic,nc,nc
2023-06-15T17:35:19.790Z,58.24,-155.144333333333,3.96,-0.04,ml,5,256,,0.12,av,av91926691,2023-06-15T18:13:48.940Z,"85 km NNW of Karluk, Alaska",earthquake,0.91,0.69,0.140021488485421,5,reviewed,av,av
2023-06-15T17:35:14.940Z,40.4845,-124.532,17.03,2.58,md,30,265,0.1486,0.14,nc,nc73901431,2023-06-16T15:38:37.040Z,"25km WSW of Ferndale, CA",earthquake,0.79,0.36,0.173,37,reviewed,nc,nc
2023-06-15T17:32:17.070Z,38.8188324,-122.8193359,2.45,0.34,md,6,173,0.00855,0,nc,nc73901426,2023-06-15T18:25:13.522Z,"7km NW of The Geysers, CA",earthquake,0.62,0.93,0.16,7,automatic,nc,nc
2023-06-15T17:22:39.130Z,47.241,-113.191666666667,14.08,2.56,ml,25,77,0.1642,0.15,mb,mb90018383,2023-06-15T20:09:31.360Z,"23 km ENE of Seeley Lake, Montana",earthquake,0.31,0.52,0.301447758589351,26,reviewed,mb,mb
2023-06-15T17:20:52.086Z,28.3514,52.3417,15.624,4.2,mb,50,156,4.843,0.87,us,us7000k8q0,2023-06-15T18:08:33.040Z,"58 km SSW of Fīrūzābād, Iran",earthquake,7.34,5.616,0.087,37,reviewed,us,us
2023-06-15T17:09:55.140Z,32.8241667,-115.589,10.61,1.16,ml,15,128,0.06458,0.16,ci,ci40486760,2023-06-15T20:25:25.464Z,"3km SW of Imperial, CA",earthquake,0.39,0.79,0.159,8,reviewed,ci,ci
2023-06-15T17:08:46.890Z,32.8166667,-115.5915,13.65,1.31,ml,22,91,0.05691,0.21,ci,ci40486744,2023-06-15T20:09:09.984Z,"4km SSW of Imperial, CA",earthquake,0.44,0.79,0.215,14,reviewed,ci,ci
2023-06-15T17:01:18.510Z,32.8198333,-115.5875,13.24,1.52,ml,28,63,0.06124,0.23,ci,ci40486728,2023-06-15T19:53:26.290Z,"4km SSW of Imperial, CA",earthquake,0.39,0.56,0.257,15,reviewed,ci,ci
2023-06-15T16:48:28.910Z,38.8215,-122.8093333,3.48,-0.06,md,16,67,0.001979,0.05,nc,nc73901416,2023-06-15T23:06:21.492Z,"7km NW of The Geysers, CA",earthquake,0.46,0.51,0.166,15,reviewed,nc,nc
2023-06-15T16:45:47.040Z,39.2283333,-123.4801667,7.69,1.82,md,22,65,0.09551,0.07,nc,nc73901411,2023-06-15T22:29:11.938Z,"23km SSW of Willits, CA",earthquake,0.15,0.57,0.181,30,reviewed,nc,nc
2023-06-15T16:42:48.760Z,38.8264999,-122.7805023,1.33,0.39,md,8,83,0.009172,0.02,nc,nc73901406,2023-06-15T16:44:25.310Z,"5km W of Cobb, CA",earthquake,0.44,1.18,0.18,8,automatic,nc,nc
2023-06-15T16:41:38.230Z,38.8236667,-122.787,0.89,2.34,md,70,21,0.0115,0.07,nc,nc73901401,2023-06-16T00:36:12.704Z,"6km W of Cobb, CA",earthquake,0.1,0.15,0.17,62,reviewed,nc,nc
2023-06-15T16:39:01.255Z,62.2669,-150.0599,32.6,1.2,ml,,,,0.65,ak,ak0237msywod,2023-06-15T16:41:01.901Z,"6 km SSE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-06-15T16:38:31.840Z,45.9191666666667,-112.241,-2,1.54,ml,11,115,0.02479,0.14,mb,mb90018378,2023-06-15T19:56:53.010Z,"12 km WNW of Whitehall, Montana",quarry blast,0.57,31.61,0.131881841899655,13,reviewed,mb,mb
2023-06-15T16:30:58.615Z,62.8593,-150.3677,92,1.1,ml,,,,0.35,ak,ak0237msx3np,2023-06-15T16:34:00.708Z,"45 km NNE of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
2023-06-15T16:23:20.090Z,35.3725,-118.5028333,2,1.23,ml,21,80,0.1052,0.16,ci,ci40486696,2023-06-15T18:26:56.822Z,"24km S of Bodfish, CA",earthquake,0.31,0.55,0.188,15,reviewed,ci,ci
2023-06-15T16:21:54.210Z,32.9736667,-116.2565,11.45,0.55,ml,10,109,0.04376,0.17,ci,ci40486688,2023-06-15T19:20:16.301Z,"22km SSW of Ocotillo Wells, CA",earthquake,0.4,0.58,0.251,5,reviewed,ci,ci
2023-06-15T16:14:35.000Z,35.47983333,-98.02116667,6.43,2.06,ml,51,65,0.05578905228,0.54,ok,ok2023lqsd,2023-06-15T16:58:32.511Z,"8 km SW of El Reno, Oklahoma",earthquake,,1.3,0.22,17,reviewed,ok,ok
2023-06-15T16:14:32.240Z,38.8196667,-122.813,3.27,1.3,md,40,43,0.004369,0.03,nc,nc73901391,2023-06-15T20:29:19.270Z,"7km NW of The Geysers, CA",earthquake,0.17,0.28,0.115,29,reviewed,nc,nc
2023-06-15T16:14:01.685Z,61.5768,-141.2199,5.9,1.2,ml,,,,0.53,ak,ak0237mstjt4,2023-06-15T16:15:47.675Z,"92 km E of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-15T16:12:05.598Z,61.5722,-141.1707,6.7,1.4,ml,,,,0.24,ak,ak0237mst4of,2023-06-15T16:14:26.218Z,"94 km E of McCarthy, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-15T16:07:12.753Z,39.6501,-120.0611,6.6,0.8,ml,6,136.5,0.088,0.1422,nn,nn00861298,2023-06-16T17:36:51.501Z,"7 km WSW of Cold Springs, Nevada",earthquake,,3.2,0.16,4,reviewed,nn,nn
2023-06-15T15:59:37.700Z,35.281,-120.5563333,10.35,1.51,md,28,57,0.09227,0.06,nc,nc73901381,2023-06-16T00:22:15.751Z,"9km E of San Luis Obispo, CA",earthquake,0.18,0.41,0.212,20,reviewed,nc,nc
2023-06-15T15:52:05.570Z,36.0711667,-120.5443333,5.03,0.78,md,16,156,0.04207,0.07,nc,nc73901371,2023-06-15T20:10:05.784Z,"18km WSW of Coalinga, CA",earthquake,0.29,0.69,0.169,6,reviewed,nc,nc
2023-06-15T15:40:13.213Z,12.833,47.9844,10,4.9,mb,134,72,5.187,0.67,us,us7000k8nx,2023-06-17T14:31:33.040Z,"Gulf of Aden",earthquake,8.15,1.857,0.051,123,reviewed,us,us
2023-06-15T15:36:29.260Z,34.0111667,-117.212,11.74,0.77,ml,17,128,0.07149,0.17,ci,ci40486656,2023-06-15T19:15:26.639Z,"6km SSW of Redlands, CA",earthquake,0.4,0.85,0.098,10,reviewed,ci,ci
2023-06-15T15:28:06.508Z,59.375,-152.9364,94,1.9,ml,,,,0.17,ak,ak0237msb4lm,2023-06-15T15:29:30.073Z,"57 km W of Nanwalek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-06-15T15:15:46.010Z,38.8208333,-122.7876667,1.99,-0.23,md,11,77,0.009325,0.01,nc,nc73901361,2023-06-15T20:04:35.357Z,"6km NNW of The Geysers, CA",earthquake,0.32,0.49,0.089,9,reviewed,nc,nc
2023-06-15T15:14:54.781Z,15.7998,-95.0421,41.586,4.2,mb,90,187,2.834,0.79,us,us7000k8nl,2023-06-17T15:15:39.040Z,"44 km SSE of Salina Cruz, Mexico",earthquake,9.26,11.888,0.058,88,reviewed,us,us
2023-06-15T15:05:03.102Z,59.8932,-151.8704,91,1.9,ml,,,,0.37,ak,ak0237ms66va,2023-06-15T15:07:06.532Z,"9 km SW of Happy Valley, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-06-15T15:01:59.859Z,64.9347,-147.3001,0,1.7,ml,,,,0.97,ak,ak0237ms5gcw,2023-06-15T15:04:36.562Z,"Central Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-15T14:58:42.970Z,58.1871666666667,-155.2615,4.23,0.24,ml,6,217,,0.27,av,av91926621,2023-06-15T17:45:39.750Z,"83 km NW of Karluk, Alaska",earthquake,1.18,2.16,0.30293167265925,6,reviewed,av,av
2023-06-15T14:35:56.020Z,35.7641667,-117.5765,11.79,0.75,ml,12,116,0.1587,0.11,ci,ci40486632,2023-06-15T19:09:53.914Z,"16km W of Searles Valley, CA",earthquake,0.33,0.99,0.048,3,reviewed,ci,ci
2023-06-15T14:17:26.540Z,33.9536667,-116.4463333,1.94,0.14,ml,3,270,0.03381,0.02,ci,ci40486616,2023-06-15T21:30:26.114Z,"5km E of Desert Hot Springs, CA",earthquake,0.7,0.55,0.03,2,reviewed,ci,ci
2023-06-15T13:37:22.310Z,33.1856667,-116.263,10.56,1.52,ml,71,25,0.0103,0.18,ci,ci40486584,2023-06-15T18:53:03.180Z,"13km SE of Borrego Springs, CA",earthquake,0.16,0.32,0.128,31,reviewed,ci,ci
2023-06-15T13:37:01.430Z,38.7248333,-122.9148333,6.94,1.29,md,44,94,0.06913,0.06,nc,nc73901346,2023-06-15T23:55:12.448Z,"13km SE of Cloverdale, CA",earthquake,0.18,0.48,0.227,39,reviewed,nc,nc
2023-06-15T13:25:22.964Z,31.64982658,-104.2625565,7.93112793,2.4,ml,38,67,0.02190166284,0.2,tx,tx2023lqmo,2023-06-15T15:51:34.639Z,"58 km NW of Toyah, Texas",earthquake,0.7953151515,0.7525203032,0.1,20,reviewed,tx,tx
2023-06-15T13:13:09.036Z,61.2075,-149.1631,30,1.7,ml,,,,0.32,ak,ak0237mr11uf,2023-06-16T01:58:23.781Z,"25 km ESE of Eagle River, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-15T13:01:32.549Z,63.241,-151.7519,0,1.9,ml,,,,0.95,ak,ak0237mqyj2e,2023-06-15T13:03:46.225Z,"33 km S of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-15T12:57:26.187Z,64.6304,-147.6261,8.7,0.5,ml,,,,0.25,ak,ak0237mqp33a,2023-06-15T12:59:58.301Z,"Central Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-15T12:40:24.280Z,33.5268333,-116.7303333,4.47,0.42,ml,22,52,0.0389,0.1,ci,ci40486544,2023-06-15T18:31:30.712Z,"6km WSW of Anza, CA",earthquake,0.15,0.26,0.164,11,reviewed,ci,ci
2023-06-15T12:37:23.573Z,66.3318,-141.853,8.2,2,ml,,,,0.93,ak,ak0237mqksj7,2023-06-15T12:39:53.726Z,"90 km ESE of Chalkyitsik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-15T12:28:55.960Z,36.821,-120.75,9.67,1.81,md,36,65,0.01457,0.18,nc,nc73901341,2023-06-15T21:11:11.495Z,"18km SSW of South Dos Palos, CA",earthquake,0.41,0.29,0.234,35,reviewed,nc,nc
2023-06-15T12:18:26.189Z,66.3698,-142.0414,21.2,3.1,ml,,,,0.72,ak,ak0237mqgq0i,2023-06-15T14:00:38.402Z,"81 km ESE of Chalkyitsik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-06-15T12:01:55.600Z,32.9183333,-116.3448333,9.19,1.77,ml,51,61,0.05023,0.19,ci,ci40486512,2023-06-15T13:12:40.920Z,"20km ENE of Pine Valley, CA",earthquake,0.21,0.58,0.199,27,reviewed,ci,ci
2023-06-15T11:51:53.770Z,40.2416667,-121.1515,5.89,2.87,md,41,28,0.007624,0.28,nc,nc73901331,2023-06-15T23:28:13.307Z,"4km NE of Almanor, CA",earthquake,0.41,0.66,0.18,86,reviewed,nc,nc
2023-06-15T11:45:30.150Z,36.5843333,-121.1913333,7.42,1.17,md,21,137,0.01348,0.09,nc,nc73901326,2023-06-15T19:53:18.076Z,"7km NW of Pinnacles, CA",earthquake,0.32,0.46,0.206,16,reviewed,nc,nc
2023-06-15T11:43:41.220Z,36.5456667,-121.1296667,4.38,1.95,md,35,81,0.01863,0.12,nc,nc73901321,2023-06-15T19:32:15.947Z,"2km NE of Pinnacles, CA",earthquake,0.26,0.48,0.171,37,reviewed,nc,nc
2023-06-15T11:37:12.292Z,61.695,-150.163,1.8,2.2,ml,,,,0.57,ak,ak0237mpzc0u,2023-06-15T14:09:28.540Z,"Southern Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-15T11:31:37.350Z,38.969,-123.2598333,5.41,1.49,md,19,63,0.0598,0.08,nc,nc73901316,2023-06-15T20:41:19.472Z,"10km ESE of Boonville, CA",earthquake,0.19,0.52,0.162,21,reviewed,nc,nc
2023-06-15T11:28:57.557Z,61.6368,-150.17,11,1.6,ml,,,,0.4,ak,ak0237mpxi4b,2023-06-15T11:30:21.559Z,"14 km SSW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-15T11:25:32.598Z,58.8933,-152.4242,55.1,2,ml,,,,0.53,ak,ak0237mpwt1n,2023-06-15T11:27:49.594Z,"59 km SSW of Nanwalek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-15T11:21:22.880Z,33.6468333,-116.7163333,12.92,0.72,ml,22,88,0.06419,0.14,ci,ci40486488,2023-06-15T13:12:23.393Z,"10km S of Idyllwild, CA",earthquake,0.25,0.47,0.158,18,reviewed,ci,ci
2023-06-15T11:21:07.526Z,61.2226,-147.5545,14.4,1.3,ml,,,,0.32,ak,ak0237mpvw8w,2023-06-15T11:23:04.354Z,"61 km NW of Tatitlek, Alaska",earthquake,,2.7,,,automatic,ak,ak
2023-06-15T11:07:35.240Z,33.6428333,-116.7183333,12.5,1.5,ml,56,30,0.06214,0.19,ci,ci40486480,2023-06-15T13:12:30.393Z,"11km NNW of Anza, CA",earthquake,0.19,0.36,0.208,27,reviewed,ci,ci
2023-06-15T11:07:12.440Z,43.0326666666667,-110.8395,5.16,2.56,ml,23,96,0.3288,0.22,mb,mb90018358,2023-06-15T15:57:39.659Z,"11 km NE of Star Valley Ranch, Wyoming",earthquake,0.5,1.33,0.209565648048587,26,reviewed,mb,mb
2023-06-15T11:07:06.920Z,33.6393333,-116.7195,12.3,1.93,ml,69,29,0.0588,0.2,ci,ci40486472,2023-06-15T13:13:46.220Z,"10km NNW of Anza, CA",earthquake,0.17,0.34,0.276,26,reviewed,ci,ci
2023-06-15T11:05:41.080Z,33.6453333,-116.7143333,12.88,0.5,ml,13,89,0.06566,0.08,ci,ci40486464,2023-06-15T13:12:55.396Z,"10km S of Idyllwild, CA",earthquake,0.28,0.53,0.294,12,reviewed,ci,ci
2023-06-15T10:39:34.320Z,33.4105,-116.35,14.19,0.92,ml,48,37,0.1292,0.19,ci,ci40486448,2023-06-15T18:59:58.147Z,"17km N of Borrego Springs, CA",earthquake,0.2,0.46,0.121,23,reviewed,ci,ci
2023-06-15T10:33:28.800Z,38.3151667,-122.1765,10.09,1.17,md,29,66,0.04648,0.14,nc,nc73901306,2023-06-15T19:23:11.892Z,"7km N of Green Valley, CA",earthquake,0.29,0.53,0.249,18,reviewed,nc,nc
2023-06-15T10:33:03.171Z,61.2424,-151.1307,50.3,1.5,ml,,,,0.54,ak,ak0237mpd0xf,2023-06-15T10:35:55.659Z,"Southern Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-06-15T10:15:57.550Z,44.6641666666667,-111.8675,9.89,1.56,ml,25,54,0.1582,0.24,mb,mb90018353,2023-06-15T14:01:40.950Z,"42 km NE of Spencer, Idaho",earthquake,0.43,0.99,0.183403008477593,18,reviewed,mb,mb
2023-06-15T10:09:29.706Z,58.2533,-155.1253,0,1.1,ml,,,,0.28,ak,ak0237mp7xr1,2023-06-15T10:11:52.503Z,"85 km NNW of Karluk, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-06-15T10:05:02.170Z,18.6263333333333,-66.3766666666667,93.29,3.12,md,14,208,0.2075,0.16,pr,pr71413528,2023-06-15T10:39:05.290Z,"18 km NNW of Brenas, Puerto Rico",earthquake,1.21,0.7,0.0327487688453143,5,reviewed,pr,pr
2023-06-15T10:00:26.090Z,36.8536682,-121.6111679,0.72,1.45,md,12,86,0.03437,0.34,nc,nc73901301,2023-06-15T10:50:15.697Z,"5km SE of Aromas, CA",earthquake,0.81,2.46,0.18,7,automatic,nc,nc
2023-06-15T09:51:56.270Z,38.8196678,-122.8238297,1.75,0.41,md,6,114,0.01137,0.01,nc,nc73901296,2023-06-15T10:24:14.545Z,"8km NW of The Geysers, CA",earthquake,0.64,1.07,0.24,8,automatic,nc,nc
2023-06-15T09:50:41.210Z,33.0321667,-116.0058333,7.32,1.21,ml,48,41,0.1429,0.17,ci,ci40486440,2023-06-15T18:38:05.630Z,"17km SE of Ocotillo Wells, CA",earthquake,0.19,0.68,0.107,26,reviewed,ci,ci
2023-06-15T09:49:22.850Z,52.1553333333333,-176.165333333333,8.42,1.11,ml,4,307,,0.12,av,av91926501,2023-06-15T17:53:45.940Z,"44 km NE of Adak, Alaska",earthquake,1,1.07,0.204516085923814,4,reviewed,av,av
2023-06-15T09:49:07.201Z,36.4036,-115.266,5.6,1.2,ml,26,232.75,0.134,0.1855,nn,nn00861243,2023-06-15T15:19:56.177Z,"25 km NW of Nellis Air Force Base, Nevada",earthquake,,4,0.15,13,reviewed,nn,nn
2023-06-15T09:47:28.050Z,43.0306666666667,-110.8265,5.47,2.6,ml,19,97,0.3329,0.17,mb,mb90018373,2023-06-15T17:05:08.850Z,"12 km ENE of Star Valley Ranch, Wyoming",earthquake,0.62,1.51,0.289552631039353,14,reviewed,mb,mb
2023-06-15T09:42:22.284Z,65.5471,-148.8463,5.4,1.6,ml,,,,0.89,ak,ak0237motk7o,2023-06-15T09:44:21.502Z,"14 km W of Livengood, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-15T09:39:51.570Z,32.819,-115.5855,11.35,1.39,ml,24,83,0.06131,0.25,ci,ci40486432,2023-06-15T18:30:59.173Z,"4km SSW of Imperial, CA",earthquake,0.38,0.57,0.248,10,reviewed,ci,ci
2023-06-15T09:09:03.670Z,33.646,-116.7121667,13.04,0.5,ml,21,89,0.06502,0.13,ci,ci40486416,2023-06-15T13:13:32.396Z,"10km S of Idyllwild, CA",earthquake,0.29,0.49,0.097,12,reviewed,ci,ci
2023-06-15T08:49:05.340Z,19.449333190918,-155.426666259766,0.730000019073486,1.79,ml,41,59,,0.209999993,hv,hv73451632,2023-06-15T08:54:36.800Z,"20 km W of Volcano, Hawaii",earthquake,0.32,0.730000019,0.08,3,automatic,hv,hv
2023-06-15T08:46:47.541Z,61.7388,-150.4664,30.9,1,ml,,,,0.17,ak,ak0237mo91f6,2023-06-15T08:48:28.829Z,"21 km N of Susitna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-15T08:43:12.630Z,35.6608333,-117.4828333,6.21,0.77,ml,10,99,0.04833,0.18,ci,ci37549724,2023-06-15T18:24:35.069Z,"14km SSW of Searles Valley, CA",earthquake,0.48,1.06,0.101,5,reviewed,ci,ci
2023-06-15T08:43:01.470Z,35.6605,-117.4858333,7.7,1.25,ml,25,49,0.0508,0.18,ci,ci40486408,2023-06-15T18:26:07.547Z,"14km SSW of Searles Valley, CA",earthquake,0.24,0.95,0.136,13,reviewed,ci,ci
2023-06-15T08:40:28.990Z,19.1949996948242,-155.491165161133,34.939998626709,2.18000007,md,47,73,,0.140000001,hv,hv73451602,2023-06-15T08:43:38.240Z,"Hawaii region, Hawaii",earthquake,0.63,0.860000014,1.84000003,26,automatic,hv,hv
2023-06-15T08:23:16.030Z,44.7005,-110.6771667,6.4,1.64,ml,14,80,0.01234,0.13,uu,uu60542221,2023-06-15T13:41:03.040Z,"30 km S of Mammoth, Wyoming",earthquake,0.38,0.5,0.582,3,reviewed,uu,uu
2023-06-15T08:05:32.525Z,62.3896,-149.8165,44.1,2.2,ml,,,,0.83,ak,ak0237mo07w1,2023-06-15T08:41:06.040Z,"Central Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-06-15T08:03:39.770Z,46.21633333333333,-119.5965,7.27,2.19,ml,25,143,0.06283,0.08,uw,uw61933451,2023-06-15T17:08:20.550Z,"9 km WSW of Benton City, Washington",earthquake,0.32,0.15,0.15415047468938337,23,reviewed,uw,uw
2023-06-15T07:49:14.190Z,31.332,-115.5798333,16.98,1.98,ml,9,85,0.1844,0.18,ci,ci40486384,2023-06-15T19:43:51.748Z,"103km ESE of Maneadero, B.C., MX",earthquake,0.36,1.3,0.038,2,reviewed,ci,ci
2023-06-15T07:46:49.590Z,46.222,-119.60283333333334,7.34,0.8,ml,13,210,0.05908,0.05,uw,uw61933446,2023-06-15T17:19:19.530Z,"9 km WSW of Benton City, Washington",earthquake,0.52,0.19,0.08110590355661762,10,reviewed,uw,uw
2023-06-15T07:34:15.564Z,61.4195,-150.1204,29.9,1.9,ml,,,,0.49,ak,ak0237mnkyr8,2023-06-15T07:37:00.688Z,"10 km NW of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-15T07:26:53.070Z,46.224,-119.60233333333333,6.98,1.29,ml,14,164,0.05977,0.08,uw,uw61933441,2023-06-15T17:02:33.890Z,"9 km WSW of Benton City, Washington",earthquake,0.6,0.22,0.10114568321946371,12,reviewed,uw,uw
2023-06-15T07:24:59.920Z,36.7635,-121.4186667,12.2,0.65,md,16,80,0.02294,0.09,nc,nc73901291,2023-06-15T19:00:59.539Z,"7km SW of Ridgemark, CA",earthquake,0.28,0.5,0.141,10,reviewed,nc,nc
2023-06-15T07:19:29.710Z,38.833,-122.7985,2.35,1.44,md,44,29,0.008351,0.03,nc,nc73901286,2023-06-15T20:49:15.386Z,"7km W of Cobb, CA",earthquake,0.15,0.24,0.149,37,reviewed,nc,nc
2023-06-15T07:14:32.679Z,61.5684,-150.1893,29.3,1.5,ml,,,,0.85,ak,ak0237mngpr7,2023-06-15T07:16:34.037Z,"13 km WNW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-15T07:05:26.970Z,34.9961667,-119.167,-0.88,1.76,ml,29,70,0.1428,0.29,ci,ci40486376,2023-06-15T18:02:39.808Z,"17km N of Pine Mountain Club, CA",earthquake,0.34,0.85,0.156,24,reviewed,ci,ci
2023-06-15T07:04:18.460Z,33.9016667,-116.293,8.1,0.74,ml,34,94,0.1023,0.12,ci,ci40486368,2023-06-15T17:56:14.708Z,"13km NE of Thousand Palms, CA",earthquake,0.19,0.62,0.072,10,reviewed,ci,ci
2023-06-15T06:55:59.317Z,61.0257,-149.4896,33.3,1.1,ml,,,,0.41,ak,ak0237mn44kb,2023-06-15T06:57:56.870Z,"Southern Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-15T06:55:45.660Z,33.706,-116.755,15.91,0.47,ml,21,74,0.03443,0.09,ci,ci40486360,2023-06-15T17:47:30.097Z,"5km SW of Idyllwild, CA",earthquake,0.21,0.3,0.13,8,reviewed,ci,ci
2023-06-15T06:55:18.055Z,60.531,-152.1144,92.7,1.3,ml,,,,0.08,ak,ak0237mn41dp,2023-06-15T06:56:31.227Z,"44 km WSW of Salamatof, Alaska",earthquake,,3.6,,,automatic,ak,ak
